TCID,NUM ASEGURADOS,PRIMA ESPERADA,FLUJO,TIPO,RUN,CLAVE,RIESGO,TIPO DE DEDUCIBLE,TIPO DE COASEGURO,PLAN,MONEDA,FECHA SOLICITUD,FECHA EFECTO,CONDUCTO DE COBRO,FORMA DE PAGO,AGENTE,PARTICIPACION,DEDUCIBLE,DEDUCIBLE EN EXCESO,COASEGURO,GURA,SUMA ASEGURADA,TF,GF,CAE,CEC,CEE,CEDA,DENTAL,CEDA PREM,CRFCA,AMCDC,AMCDA1,AMCDA2,AMCDA3,AMCDA4,AMCDA5,AMCDA6,AMCDA7,AMCDA8,AMCDA9,AMCDA10,CETTEC,CETTEA1,CETTEA2,CETTEA3,CETTEA4,CETTEA5,CETTEA6,CETTEA7,CETTEA8,CETTEA9,CETTEA10,DNIC,DNIA1,DNIA2,DNIA3,DNIA4,DNIA5,DNIA6,DNIA7,DNIA8,DNIA9,DNIA10,CMAC,CMAA1,CMAA2,CMAA3,CMAA4,CMAA5,CMAA6,CMAA7,CMAA8,CMAA9,CMAA10,POLIZA
513,2,120215.50442487065,emision,GMM,0,CG-111-X,NO,UNI,UNI,ALFA MEDICAL FLEX A,PESO,01032026,01032026,AGENTE,ANUAL,11026,100,,NO,0,50,5000000,TF,GF,CAE,NO,NO,NO,DP,NO,NO,AMCD,AMCD,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NOAFRALAC19690101M01,NINGOMGOD19980101M01,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,
514,2,110003.41321332272,emision,GMM,0,CG-111-X,NO,UNI,UNI,ALFA MEDICAL FLEX A,PESO,01032026,01032026,AGENTE,ANUAL,11026,100,,NO,0,50,7500000,TF,GF,CAE,NO,NO,NO,DP,NO,CRFCA,AMCD,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,RODGOMALV19720101H01,RODFRABAR19770101H01,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
515,2,75988.02816467859,emision,GMM,0,CG-111-X,NO,UNI,UNI,ALFA MEDICAL FLEX A,PESO,01032026,01032026,AGENTE,ANUAL,11026,100,,NO,0,0,7500000,TF,GF,CAE,NO,NO,NO,NO,NO,CRFCA,AMCD,AMCD,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NICFRACAB20050101M01,ROGESCGUI19720101H01,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
516,2,67975.87352272766,emision,GMM,0,CG-111-X,NO,UNI,UNI,ALFA MEDICAL FLEX A,PESO,01032026,01032026,AGENTE,ANUAL,11026,100,,NO,0,25,10000000,TF,GF,CAE,NO,NO,NO,NO,NO,CRFCA,AMCD,AMCD,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NATRICOBR19830101H01,RUBOZUURB19930101M01,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,
517,7,133918.92744094683,emision,GMM,0,CG-111-X,NO,UNI,UNI,ALFA MEDICAL FLEX A,PESO,01032026,01032026,AGENTE,ANUAL,11026,100,,NO,0,25,5000000,NO,NO,CAE,NO,NO,NO,DP,NO,NO,AMCD,NO,NO,NO,NO,NO,AMCD,NO,NO,NO,NO,CETTE,CETTE,CETTE,NO,NO,NO,NO,NO,NO,NO,NO,NAOCAMHAR19920101M01,NADIGLCOR20000101M01,MONCOLVAL20060101H01,SALZAMGER20100101H01,SAMARZHUR20140101H01,SANNAZPAL20180101H01,SANAVIFRA20220101H01,NO,NO,NO,NO,SI,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,
518,2,226442.02168485365,emision,GMM,0,CG-111-X,NO,UNI,UNI,ALFA MEDICAL FLEX A,PESO,01032026,01032026,AGENTE,ANUAL,11026,100,,NO,0,50,5000000,NO,NO,NO,NO,NO,NO,NO,NO,CRFCA,AMCD,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,CETTE,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SANCARCAR19630101H01,SEBPERPER19740101H01,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
519,2,150061.4470341075,emision,GMM,0,CG-111-X,NO,UNI,UNI,ALFA MEDICAL FLEX A,PESO,01032026,01032026,AGENTE,ANUAL,11026,100,,NO,0,50,5000000,TF,GF,CAE,NO,NO,NO,NO,NO,CRFCA,AMCD,AMCD,NO,NO,NO,NO,NO,NO,NO,NO,NO,CETTE,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,MIRFRAPAD19910101H01,SERFRAWAD19650101H01,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
520,6,139265.22692694838,emision,GMM,0,CG-111-X,NO,UNI,UNI,ALFA MEDICAL FLEX A,PESO,01032026,01032026,AGENTE,TRIMESTRAL,11026,100,,NO,0,50,7500000,NO,NO,NO,NO,NO,NO,DP,NO,NO,AMCD,AMCD,AMCD,AMCD,NO,AMCD,NO,NO,NO,NO,NO,CETTE,NO,CETTE,NO,NO,NO,NO,NO,NO,NO,NO,MICPINMAR19900101M01,MIABROPIN20060101M01,MERARAMEN20180101M01,SIMREYBOC20220101H01,THIPANFAV20240101H01,MELBALPED20250101H01,NO,NO,NO,NO,NO,SI,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,
521,6,164202.71533953963,emision,GMM,0,CG-111-X,NO,UNI,UNI,ALFA MEDICAL FLEX A,PESO,01032026,01032026,AGENTE,SEMESTRAL,11026,100,,NO,0,50,10000000,NO,NO,NO,NO,NO,NO,NO,NO,NO,AMCD,AMCD,NO,NO,AMCD,AMCD,NO,NO,NO,NO,NO,CETTE,CETTE,NO,CETTE,NO,CETTE,NO,NO,NO,NO,NO,TOMMUJSIL19960101M01,VALDELJOS20070101H01,MAYMEDCAS20130101H01,MATCOHFAL20150101M01,VICLANLAW20230101M01,VICERAVAL20240101H01,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
522,2,24080.029754161333,emision,GMM,0,CG-111-X,Ambos,ANU,UNI,PRACTICO TOTAL,PESO,01032026,01032026,AGENTE,MENSUAL,11026,100,96000,NO,20,25,1000000,TF,GF,CAE,CEC,NO,NO,DP,NO,NO,AMCD,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,MARCUEFOX19980101M01,AARLANAME19980101H01,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
523,7,94760.14351231589,emision,GMM,0,CG-111-X,NO,ANU,UNI,PRACTICO TOTAL,PESO,01032026,01032026,AGENTE,TRIMESTRAL,11026,100,59000,NO,20,50,300000,TF,GF,CAE,NO,NO,NO,NO,NO,NO,AMCD,AMCD,AMCD,NO,AMCD,AMCD,AMCD,NO,NO,NO,NO,CETTE,NO,CETTE,NO,NO,NO,NO,NO,NO,NO,NO,AARBRUALM19890101M01,MARCORCAM19890101H01,MARARACUE20060101M01,MARSNYFRA20100101M01,AARGLONAP20140101M01,AARARABAN20180101M01,AARVILVIL20220101M01,NO,NO,NO,NO,SI,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,
524,2,79625.42448,emision,GMM,0,CG-111-X,NO,ANU,UNI,PRACTICO TOTAL,PESO,01032026,01032026,AGENTE,ANUAL,11026,100,65000,NO,15,50,2000000,TF,GF,CAE,CEC,NO,NO,DP,NO,NO,AMCD,AMCD,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,AARRAZCAN19800101M01,ABRPINGRA19800101H01,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
525,2,84492.79174,emision,GMM,0,CG-111-X,Ambos,ANU,UNI,PRACTICO TOTAL,PESO,01032026,01032026,AGENTE,SEMESTRAL,11026,100,77000,NO,10,0,500000,TF,GF,CAE,CEC,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,ABRRAZSOR19710101M01,ABRGUZESC19710101H01,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
526,2,150615.79037807134,emision,GMM,0,CG-111-X,NO,ANU,UNI,PRACTICO TOTAL,PESO,01032026,01032026,AGENTE,MENSUAL,11026,100,47000,NO,10,25,3000000,TF,GF,CAE,CEC,NO,NO,DP,NO,NO,AMCD,AMCD,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,ABRABRALA19830101M01,ABRPANGIB19680101H01,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
527,2,41089.052638053174,emision,GMM,0,CG-111-X,NO,ANU,UNI,PRACTICO TOTAL,PESO,01032026,01032026,AGENTE,TRIMESTRAL,11026,100,77000,NO,20,25,300000,TF,GF,CAE,NO,NO,CEDA,NO,NO,NO,AMCD,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,MARALGURI19890101M01,MARSEDESP19890101H01,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
528,2,163676.15666340658,emision,GMM,0,CG-111-X,NO,ANU,UNI,PRACTICO TOTAL,PESO,01032026,01032026,AGENTE,SEMESTRAL,11026,100,53000,NO,10,0,500000,TF,GF,CAE,CEC,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,CETTE,CETTE,NO,NO,NO,NO,NO,NO,NO,NO,NO,MARAPAVAL19710101M01,ABRREYMAR19710101H01,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
529,9,190274.53160317466,emision,GMM,0,CG-111-X,NO,ANU,UNI,PRACTICO TOTAL,PESO,01032026,01032026,AGENTE,MENSUAL,11026,100,25000,NO,10,0,500000,TF,GF,CAE,CEC,NO,NO,NO,NO,NO,AMCD,AMCD,NO,NO,NO,NO,NO,NO,NO,NO,NO,CETTE,NO,CETTE,CETTE,CETTE,NO,NO,CETTE,CETTE,NO,NO,ADABONVIL20060101M01,ADACORHOY20060101H01,MARNEWOCA20120101H01,ADAMORREY20160101H01,ADAORTLEY20200101H01,MARPERMAD20210101M01,MAIARRALF20220101H01,ADAARESIE20250101M01,MAILIMBAR20250101H01,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
530,2,69365.90595904243,emision,GMM,0,CG-111-X,Titular,ANU,UNI,PRACTICO TOTAL,PESO,01032026,01032026,AGENTE,TRIMESTRAL,11026,100,29000,NO,10,50,1000000,TF,GF,NO,NO,NO,NO,NO,NO,NO,AMCD,AMCD,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,ADAGERSUN20050101M01,LUZGRACHA20050101H01,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
531,2,55711.20744398772,emision,GMM,0,CG-111-X,NO,ANU,UNI,PRACTICO TOTAL,PESO,01032026,01032026,AGENTE,ANUAL,11026,100,35000,NO,10,25,1500000,TF,GF,NO,NO,NO,NO,NO,NO,NO,AMCD,AMCD,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,ADRSANESC20040101M01,LUNGAMBAR20040101H01,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
532,2,43248.48739747665,emision,GMM,0,CG-111-X,NO,ANU,UNI,PRACTICO TOTAL,PESO,01032026,01032026,AGENTE,SEMESTRAL,11026,100,41000,NO,15,0,2000000,TF,GF,NO,NO,NO,NO,DP,NO,NO,AMCD,AMCD,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,LUIGARMAG20030101M01,LUCBARLOZ20030101H01,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
533,2,39351.69929962186,emision,GMM,0,CG-111-X,NO,ANU,UNI,PRACTICO TOTAL,PESO,01032026,01032026,AGENTE,MENSUAL,11026,100,47000,NO,20,50,2500000,TF,GF,NO,NO,NO,NO,NO,NO,NO,AMCD,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,LUCWALDEL20020101M01,LORVALALV20020101H01,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
534,2,38503.45726537873,emision,GMM,0,CG-111-X,NO,ANU,UNI,PRACTICO TOTAL,PESO,01032026,01032026,AGENTE,TRIMESTRAL,11026,100,53000,NO,25,50,3000000,TF,GF,CAE,CEC,NO,NO,DP,NO,NO,AMCD,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,LOLCLEAQU20010101M01,ADRCOBDEL20010101H01,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
535,2,102991.41473840279,emision,GMM,0,CG-111-X,NO,ANU,UNI,PRACTICO TOTAL,PESO,01032026,01032026,AGENTE,ANUAL,11026,100,25000,NO,10,0,70000000,TF,GF,NO,NO,NO,NO,DP,NO,NO,AMCD,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,CETTE,CETTE,NO,NO,NO,NO,NO,NO,NO,NO,NO,LINLOMCAM20000101M01,ADRLONRAF20000101H01,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
536,2,85184.79113614184,emision,GMM,0,CG-111-X,NO,ANU,UNI,PRACTICO TOTAL,PESO,01032026,01032026,AGENTE,SEMESTRAL,11026,100,29000,NO,15,25,4000000,NO,NO,NO,NO,NO,NO,DP,NO,NO,AMCD,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,LIABRYWHI19990101M01,ADRMIRMIL19990101H01,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
537,2,124092.74449728281,emision,GMM,0,CG-111-X,NO,ANU,UNI,PRACTICO TOTAL,PESO,01032026,01032026,AGENTE,MENSUAL,11026,100,25000,NO,10,50,80000000,TF,GF,NO,NO,NO,NO,DP,NO,NO,AMCD,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,LEISALMIR19980101M01,ADRALCWEB19980101H01,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
538,2,72968.70928410887,emision,GMM,0,CG-111-X,NO,ANU,UNI,PRACTICO TOTAL,PESO,01032026,01032026,AGENTE,TRIMESTRAL,11026,100,35000,NO,15,0,90000000,TF,GF,NO,NO,NO,NO,DP,NO,NO,AMCD,AMCD,NO,NO,NO,NO,NO,NO,NO,NO,NO,CETTE,CETTE,NO,NO,NO,NO,NO,NO,NO,NO,NO,LEALONALT19970101M01,ADRLONMON19970101H01,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
539,2,67477.06353910487,emision,GMM,0,CG-111-X,NO,ANU,UNI,PRACTICO TOTAL,PESO,01032026,01032026,AGENTE,ANUAL,11026,100,35000,NO,20,50,500000,TF,GF,CAE,CEC,NO,NO,DP,NO,NO,AMCD,AMCD,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,LAUAVIJON19960101M01,AGUTOLLAM19960101H01,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
540,2,43422.76085085064,emision,GMM,0,CG-111-X,NO,ANU,UNI,PRACTICO TOTAL,PESO,01032026,01032026,AGENTE,SEMESTRAL,11026,100,47000,NO,25,50,1000000,TF,GF,NO,NO,NO,NO,DP,NO,NO,AMCD,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,AGUPUGVIL19950101M01,AGUECHPAC19950101H01,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
541,2,100603.53123957524,emision,GMM,0,CG-111-X,NO,ANU,UNI,PRACTICO TOTAL,PESO,01032026,01032026,AGENTE,MENSUAL,11026,100,29000,NO,10,0,1500000,TF,GF,NO,NO,NO,NO,DP,NO,NO,AMCD,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,AGUWHIROJ19940101M01,LANMOYPEN19940101H01,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
542,2,52598.107248465065,emision,GMM,0,CG-111-X,NO,ANU,UNI,PRACTICO TOTAL,PESO,01032026,01032026,AGENTE,TRIMESTRAL,11026,100,109000,SI,10,50,2000000,TF,GF,NO,NO,NO,CEDA,DP,NO,NO,AMCD,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,CETTE,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,AGUNAVMEN19930101M01,KATROJMON19930101H01,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
543,2,87359.76153,emision,GMM,0,CG-111-X,NO,ANU,UNI,PRACTICO TOTAL,PESO,01032026,01032026,AGENTE,ANUAL,11026,100,35000,NO,10,50,2500000,TF,GF,NO,NO,NO,NO,DP,NO,NO,AMCD,AMCD,NO,NO,NO,NO,NO,NO,NO,NO,NO,CETTE,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,AGUACOZAL19920101M01,JULALCDEL19920101H01,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
544,2,109528.70447626102,emision,GMM,0,CG-111-X,Titular,ANU,UNI,PRACTICO TOTAL,PESO,01032026,01032026,AGENTE,SEMESTRAL,11026,100,25000,NO,15,0,3000000,TF,GF,CAE,NO,NO,NO,NO,NO,NO,AMCD,AMCD,NO,NO,NO,NO,NO,NO,NO,NO,NO,CETTE,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,ALABENBOL19910101M01,JULMERMAD19910101H01,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
545,2,93946.51495491818,emision,GMM,0,CG-111-X,NO,ANU,UNI,PRACTICO TOTAL,PESO,01032026,01032026,AGENTE,MENSUAL,11026,100,35000,NO,20,50,50000000,TF,GF,NO,NO,NO,NO,NO,NO,NO,AMCD,AMCD,NO,NO,NO,NO,NO,NO,NO,NO,NO,CETTE,CETTE,NO,NO,NO,NO,NO,NO,NO,NO,NO,ALALEMLAZ19900101M01,JULFARVEN19900101H01,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
546,2,92012.13404345588,emision,GMM,0,CG-111-X,NO,ANU,UNI,PRACTICO TOTAL,PESO,01032026,01032026,AGENTE,TRIMESTRAL,11026,100,29000,NO,25,25,4000000,TF,GF,NO,NO,NO,NO,NO,NO,NO,AMCD,AMCD,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,ALAMANBRA19890101M01,JUAWEBQUE19890101H01,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
547,2,89205.44969596565,emision,GMM,0,CG-111-X,NO,ANU,UNI,PRACTICO TOTAL,PESO,01032026,01032026,AGENTE,ANUAL,11026,100,35000,NO,10,0,170000000,TF,GF,NO,CEC,NO,NO,DP,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,ALAROMMES19880101M01,JUAWARDAV19880101H01,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
548,2,41133.27117,emision,GMM,0,CG-111-X,NO,ANU,UNI,PRACTICO TOTAL,PESO,01032026,01032026,AGENTE,SEMESTRAL,11026,100,109000,SI,20,50,80000000,TF,GF,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,CETTE,CETTE,NO,NO,NO,NO,NO,NO,NO,NO,NO,ALAPARALB19870101M01,JOSMOSDUR19870101H01,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
549,2,75794.57733896375,emision,GMM,0,CG-111-X,NO,ANU,UNI,PRACTICO TOTAL,PESO,01032026,01032026,AGENTE,MENSUAL,11026,100,41000,NO,10,50,500000,TF,GF,NO,NO,NO,NO,NO,NO,NO,AMCD,AMCD,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,ALAGARPUG19860101M01,JAVBARANA19860101H01,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
550,2,133090.32882670325,emision,GMM,0,CG-111-X,NO,ANU,UNI,PRACTICO TOTAL,PESO,01032026,01032026,AGENTE,TRIMESTRAL,11026,100,25000,NO,15,0,1000000,TF,GF,NO,NO,NO,NO,DP,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,ALBAGUVAQ19850101M01,IVAIRAPAZ19850101H01,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
551,2,71196.42208795778,emision,GMM,0,CG-111-X,NO,ANU,UNI,PRACTICO TOTAL,PESO,01032026,01032026,AGENTE,ANUAL,11026,100,53000,NO,20,50,1500000,TF,GF,CAE,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,CETTE,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,ALBRONESC19840101M01,ISAOBROLI19840101H01,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
552,2,153157.1377038962,emision,GMM,0,CG-111-X,NO,ANU,UNI,PRACTICO TOTAL,PESO,01032026,01032026,AGENTE,SEMESTRAL,11026,100,25000,NO,25,25,2000000,TF,GF,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,CETTE,CETTE,NO,NO,NO,NO,NO,NO,NO,NO,NO,ALBBUGVIL19830101M01,ISADELESC19830101H01,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
553,2,117977.86425320189,emision,GMM,0,CG-111-X,NO,ANU,UNI,PRACTICO TOTAL,PESO,01032026,01032026,AGENTE,MENSUAL,11026,100,35000,NO,10,0,2500000,TF,GF,NO,NO,NO,NO,DP,NO,NO,AMCD,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,CETTE,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,ALBBLAPAT19820101M01,IREURRCAR19820101H01,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
554,2,149235.15333160775,emision,GMM,0,CG-111-X,NO,ANU,UNI,PRACTICO TOTAL,PESO,01032026,01032026,AGENTE,TRIMESTRAL,11026,100,35000,NO,10,50,3000000,TF,GF,NO,NO,NO,NO,DP,NO,NO,AMCD,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,CETTE,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,ALBVILGAR19810101M01,INEHENVEN19810101H01,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
555,2,62282.04323697128,emision,GMM,0,CG-111-X,Ambos,ANU,UNI,PRACTICO TOTAL,PESO,01032026,01032026,AGENTE,ANUAL,11026,100,77000,NO,10,50,90000000,NO,NO,CAE,CEC,NO,NO,NO,NO,NO,AMCD,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,ALBCLAFAZ19800101M01,GUABRECAV19800101H01,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
556,2,76462.50654877101,emision,GMM,0,CG-111-X,NO,ANU,UNI,PRACTICO TOTAL,PESO,01032026,01032026,AGENTE,SEMESTRAL,11026,100,59000,NO,15,0,4000000,TF,GF,NO,NO,NO,NO,NO,NO,NO,AMCD,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,ALEDEAVIL19790101M01,GRACASSOR19790101H01,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
557,2,73333.64056196649,emision,GMM,0,CG-111-X,NO,ANU,UNI,PRACTICO TOTAL,PESO,01032026,01032026,AGENTE,MENSUAL,11026,100,109000,SI,20,50,60000000,TF,GF,NO,NO,NO,NO,NO,NO,NO,AMCD,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,CETTE,CETTE,NO,NO,NO,NO,NO,NO,NO,NO,NO,ALEKELPIN19780101M01,GLORAFVAL19780101H01,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
558,2,70950.38236024897,emision,GMM,0,CG-111-X,NO,ANU,UNI,PRACTICO TOTAL,PESO,01032026,01032026,AGENTE,TRIMESTRAL,11026,100,109000,SI,25,50,50000000,TF,GF,NO,NO,NO,NO,NO,NO,NO,AMCD,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,CETTE,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,ALEMONCOS19770101M01,GABRODGAL19770101H01,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
