TCID,NUM ASEGURADOS,PRIMA ESPERADA,FLUJO,TIPO,RUN,CLAVE,RIESGO,TIPO DE DEDUCIBLE,TIPO DE COASEGURO,PLAN,MONEDA,FECHA SOLICITUD,FECHA EFECTO,CONDUCTO DE COBRO,FORMA DE PAGO,AGENTE,PARTICIPACION,DEDUCIBLE,DEDUCIBLE EN EXCESO,COASEGURO,GURA,SUMA ASEGURADA,TF,GF,CAE,CEC,CEE,CEDA,DENTAL,CEDA PREM,CRFCA,AMCDC,AMCDA1,AMCDA2,AMCDA3,AMCDA4,AMCDA5,AMCDA6,AMCDA7,AMCDA8,AMCDA9,AMCDA10,CETTEC,CETTEA1,CETTEA2,CETTEA3,CETTEA4,CETTEA5,CETTEA6,CETTEA7,CETTEA8,CETTEA9,CETTEA10,DNIC,DNIA1,DNIA2,DNIA3,DNIA4,DNIA5,DNIA6,DNIA7,DNIA8,DNIA9,DNIA10,CMAC,CMAA1,CMAA2,CMAA3,CMAA4,CMAA5,CMAA6,CMAA7,CMAA8,CMAA9,CMAA10,POLIZA
634,2,33931.71572242514,emision,GMM,0,CG-111-X,NO,ANU,UNI,PLENO,PESO,03032025,03032025,AGENTE,MENSUAL,11026,100,109000,NO,20,25,1000000,TF,GF,CAE,CEC,NO,CEDA,DP,NO,NO,AMCD,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,PRUGASTIT19910212M,PRUGASNOT19910212H,,,,,,,,,,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
635,2,94395.54650307677,emision,GMM,0,CG-111-X,NO,ANU,UNI,PLENO,PESO,03032025,03032025,AGENTE,ANUAL,11026,100,53000,NO,15,50,2000000,TF,GF,CAE,CEC,NO,NO,DP,NO,NO,AMCD,AMCD,NO,NO,NO,NO,NO,NO,NO,NO,NO,CETTE,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,PRUGASTIT19730212M,PRUGASNOT19730212H,,,,,,,,,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
636,2,116672.40590985247,emision,GMM,0,CG-111-X,NO,ANU,UNI,PLENO,PESO,03032025,03032025,AGENTE,MENSUAL,11026,100,59000,NO,10,25,3000000,TF,GF,NO,CEC,NO,CEDA,NO,NO,NO,AMCD,AMCD,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,PRUGASTIT19690212M,PRUGASNOT19630212H,,,,,,,,,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
637,2,31382.23865016133,emision,GMM,0,CG-111-X,Ambos,ANU,UNI,PRACTICO TOTAL,PESO,03032025,03032025,AGENTE,MENSUAL,11026,100,96000,NO,20,25,1000000,TF,GF,CAE,CEC,NO,CEDA,DP,NO,NO,AMCD,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,PRUGASTIT19910212M,PRUGASNOT19910212H,,,,,,,,,,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
638,2,79625.4244810949,emision,GMM,0,CG-111-X,NO,ANU,UNI,PRACTICO TOTAL,PESO,03032025,03032025,AGENTE,ANUAL,11026,100,65000,NO,15,50,2000000,TF,GF,CAE,CEC,NO,NO,DP,NO,NO,AMCD,AMCD,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,PRUGASTIT19730212M,PRUGASNOT19730212H,,,,,,,,,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
639,2,243121.85795239639,emision,GMM,0,CG-111-X,NO,ANU,UNI,PRACTICO TOTAL,PESO,03032025,03032025,AGENTE,MENSUAL,11026,100,47000,NO,10,25,3000000,TF,GF,CAE,CEC,NO,NO,DP,NO,NO,AMCD,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,PRUGASTIT19550212M,PRUGASNOT19880212H,,,,,,,,,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
640,2,25465.43755332235,emision,GMM,0,CG-111-X,NO,ANU,UNI,PRACTICO TOTAL,PESO,03032025,03032025,AGENTE,MENSUAL,11026,100,96000,NO,20,0,1000000,TF,GF,CAE,NO,NO,NO,DP,NO,NO,AMCD,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,PRUGASTIT19910212M,PRUGASNOT19910212H,,,,,,,,,,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
641,2,43472.741798053175,emision,GMM,0,CG-111-X,NO,ANU,UNI,PRACTICO TOTAL,PESO,03032025,03032025,AGENTE,TRIMESTRAL,11026,100,77000,NO,20,25,300000,TF,GF,CAE,NO,NO,NO,DP,NO,NO,AMCD,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,CETTE,CETTE,NO,NO,NO,NO,NO,NO,NO,NO,NO,PRUGASTIT19820212M,PRUGASNOT19820212H,,,,,,,,,,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
642,2,65909.1488833506,emision,GMM,0,CG-111-X,NO,ANU,UNI,PRACTICO TOTAL,PESO,03032025,03032025,AGENTE,ANUAL,11026,100,65000,NO,15,0,2000000,TF,GF,CAE,NO,NO,NO,DP,NO,NO,AMCD,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,PRUGASTIT19730212M,PRUGASNOT19730212H,,,,,,,,,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
643,2,143100.2156634066,emision,GMM,0,CG-111-X,NO,ANU,UNI,PRACTICO TOTAL,PESO,03032025,03032025,AGENTE,SEMESTRAL,11026,100,53000,NO,10,0,500000,TF,GF,CAE,CEC,NO,NO,DP,NO,NO,AMCD,AMCD,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,PRUGASTIT19640212M,PRUGASNOT19640212H,,,,,,,,,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
644,2,165449.15077987965,emision,GMM,0,CG-111-X,NO,ANU,UNI,PRACTICO TOTAL,PESO,03032025,03032025,AGENTE,MENSUAL,11026,100,47000,NO,10,50,3000000,TF,GF,CAE,NO,NO,NO,DP,NO,NO,AMCD,AMCD,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,PRUGASTIT19710212M,PRUGASNOT19630212H,,,,,,,,,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
645,11,1251341.5838685671,emision,GMM,0,CG-111-X,NO,ANU,UNI,PLENO NOVO,PESO,03032025,03032025,AGENTE,MENSUAL,11026,100,25000,NO,10,25,200000,TF,GF,CAE,CEC,NO,CEDA,NO,NO,NO,AMCD,NO,NO,NO,AMCD,AMCD,AMCD,AMCD,NO,AMCD,NO,CETTE,NO,NO,CETTE,NO,NO,CETTE,NO,NO,CETTE,NO,PRUGASTIT19990212M,PRUGASNOT19660212H,PRUGASNOT19560212M,PRUGASNOT19580212H,PRUGASNOT19990212H,PRUGASNOT20050212H,PRUGASNOT20090212H,PRUGASNOT20130212H,PRUGASNOT20180212H,PRUGASNOT20180212H,PRUGASNOT20190212H,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
646,7,199397.19453866564,emision,GMM,0,CG-111-X,Ambos,ANU,UNI,PLENO NOVO,PESO,03032025,03032025,AGENTE,TRIMESTRAL,11026,100,29000,NO,10,50,300000,TF,GF,CAE,CEC,NO,NO,NO,NO,NO,AMCD,AMCD,AMCD,AMCD,NO,AMCD,AMCD,NO,NO,NO,NO,CETTE,NO,NO,NO,CETTE,CETTE,NO,NO,NO,NO,NO,PRUGASTIT19980212M,PRUGASNOT19980212H,PRUGASNOT20010212M,PRUGASNOT20020212H,PRUGASNOT20030212M,PRUGASNOT20060212H,PRUGASNOT20070212M,,,,,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
647,9,208658.03370639845,emision,GMM,0,CG-111-X,NO,ANU,UNI,PLENO NOVO,PESO,03032025,03032025,AGENTE,ANUAL,11026,100,35000,NO,15,0,400000,TF,GF,CAE,CEC,NO,CEDA,NO,NO,NO,AMCD,NO,AMCD,AMCD,AMCD,AMCD,AMCD,NO,AMCD,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,PRUGASTIT19970212M,PRUGASNOT19960212M,PRUGASNOT19960212H,PRUGASNOT19970212H,PRUGASNOT20110212M,PRUGASNOT20140212H,PRUGASNOT20150212M,PRUGASNOT20160212H,PRUGASNOT20170212M,,,SI,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,
648,7,128053.34406361703,emision,GMM,0,CG-111-X,NO,ANU,UNI,PLENO NOVO,PESO,03032025,03032025,AGENTE,SEMESTRAL,11026,100,41000,NO,20,50,500000,TF,GF,CAE,CEC,NO,NO,NO,NO,NO,AMCD,NO,NO,AMCD,NO,NO,AMCD,NO,NO,NO,NO,CETTE,NO,CETTE,NO,NO,NO,NO,NO,NO,NO,NO,PRUGASTIT19960212M,PRUGASNOT19960212H,PRUGASNOT20020212M,PRUGASNOT20060212M,PRUGASNOT20100212M,PRUGASNOT20140212M,PRUGASNOT20180212M,,,,,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
649,2,54430.016846002014,emision,GMM,0,CG-111-X,NO,ANU,UNI,PLENO NOVO,PESO,03032025,03032025,AGENTE,MENSUAL,11026,100,47000,NO,25,25,600000,TF,GF,CAE,CEC,NO,CEDA,DP,NO,NO,AMCD,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,CETTE,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,PRUGASTIT19950212M,PRUGASNOT19950212H,,,,,,,,,,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
650,2,45207.785479034545,emision,GMM,0,CG-111-X,Ambos,ANU,UNI,PLENO NOVO,PESO,03032025,03032025,AGENTE,TRIMESTRAL,11026,100,53000,NO,10,0,700000,NO,NO,CAE,CEC,NO,NO,DP,NO,NO,AMCD,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,CETTE,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,PRUGASTIT19940212M,PRUGASNOT19940212H,,,,,,,,,,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
651,7,133682.3953377304,emision,GMM,0,CG-111-X,NO,UNI,UNI,PLENO NOVO,PESO,03032025,03032025,AGENTE,ANUAL,11026,100,65000,NO,10,50,800000,TF,GF,CAE,CEC,NO,CEDA,NO,NO,NO,AMCD,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,CETTE,NO,CETTE,NO,NO,NO,CETTE,NO,NO,NO,NO,PRUGASTIT19930212M,PRUGASNOT19930212H,PRUGASNOT20020212H,PRUGASNOT20060212H,PRUGASNOT20100212H,PRUGASNOT20140212H,PRUGASNOT20180212H,,,,,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
652,2,41986.79328373407,emision,GMM,0,CG-111-X,NO,ANU,UNI,PLENO NOVO,PESO,03032025,03032025,AGENTE,SEMESTRAL,11026,100,77000,NO,15,0,900000,TF,GF,CAE,NO,NO,NO,NO,NO,NO,AMCD,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,CETTE,CETTE,NO,NO,NO,NO,NO,NO,NO,NO,NO,PRUGASTIT19920212M,PRUGASNOT19920212H,,,,,,,,,,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
653,7,98998.20785551853,emision,GMM,0,CG-111-X,NO,ANU,UNI,PLENO NOVO,PESO,03032025,03032025,AGENTE,MENSUAL,11026,100,96000,NO,20,25,1000000,TF,GF,CAE,CEC,NO,CEDA,DP,NO,NO,AMCD,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,CETTE,NO,NO,NO,CETTE,CETTE,NO,NO,NO,NO,NO,PRUGASTIT19910212M,PRUGASNOT19910212H,PRUGASNOT20010212M,PRUGASNOT20050212M,PRUGASNOT20090212M,PRUGASNOT20130212M,PRUGASNOT20170212M,,,,,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
654,2,30087.118387306764,emision,GMM,0,CG-111-X,Ambos,ANU,UNI,PLENO NOVO,PESO,03032025,03032025,AGENTE,TRIMESTRAL,11026,100,109000,NO,10,0,1500000,TF,GF,CAE,CEC,NO,NO,DP,NO,NO,AMCD,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,PRUGASTIT19900212M,PRUGASNOT19900212H,,,,,,,,,,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
655,2,193380.1759336514,emision,GMM,0,CG-111-X,NO,ANU,UNI,PLENO NOVO,PESO,03032025,03032025,AGENTE,MENSUAL,11026,100,25000,NO,10,25,600000,TF,GF,CAE,CEC,NO,CEDA,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,CETTE,CETTE,NO,NO,NO,NO,NO,NO,NO,NO,NO,PRUGASTIT19790212M,PRUGASNOT19790212H,,,,,,,,,,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
656,7,294265.4452276217,emision,GMM,0,CG-111-X,Ambos,ANU,UNI,PLENO NOVO,PESO,03032025,03032025,AGENTE,TRIMESTRAL,11026,100,29000,NO,15,50,700000,TF,GF,CAE,CEC,NO,NO,NO,NO,NO,AMCD,NO,NO,NO,AMCD,NO,AMCD,NO,NO,NO,NO,CETTE,NO,CETTE,NO,NO,CETTE,CETTE,NO,NO,NO,NO,PRUGASTIT19780212M,PRUGASNOT19780212H,PRUGASNOT19990212H,PRUGASNOT20030212H,PRUGASNOT20070212H,PRUGASNOT20110212H,PRUGASNOT20150212H,,,,,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
657,2,122554.89059196271,emision,GMM,0,CG-111-X,NO,ANU,UNI,PLENO NOVO,PESO,03032025,03032025,AGENTE,ANUAL,11026,100,35000,NO,20,25,800000,TF,GF,CAE,CEC,NO,CEDA,DP,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,CETTE,CETTE,NO,NO,NO,NO,NO,NO,NO,NO,NO,PRUGASTIT19770212M,PRUGASNOT19770212H,,,,,,,,,,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
658,2,83116.49450328662,emision,GMM,0,CG-111-X,NO,ANU,UNI,PLENO NOVO,PESO,03032025,03032025,AGENTE,SEMESTRAL,11026,100,41000,NO,25,25,900000,TF,GF,CAE,CEC,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,PRUGASTIT19760212M,PRUGASNOT19760212H,,,,,,,,,,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
659,2,91721.58861288894,emision,GMM,0,CG-111-X,Ambos,ANU,UNI,PLENO NOVO,PESO,03032025,03032025,AGENTE,MENSUAL,11026,100,47000,NO,10,0,1000000,TF,GF,CAE,CEC,NO,CEDA,DP,NO,NO,AMCD,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,CETTE,CETTE,NO,NO,NO,NO,NO,NO,NO,NO,NO,PRUGASTIT19750212M,PRUGASNOT19750212H,,,,,,,,,,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
660,2,105322.21809249779,emision,GMM,0,CG-111-X,NO,ANU,UNI,PLENO NOVO,PESO,03032025,03032025,AGENTE,TRIMESTRAL,11026,100,53000,NO,10,25,1500000,TF,GF,CAE,CEC,NO,NO,NO,NO,NO,AMCD,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,PRUGASTIT19740212M,PRUGASNOT19740212H,,,,,,,,,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
661,2,102759.09488519754,emision,GMM,0,CG-111-X,NO,UNI,UNI,PLENO NOVO,PESO,03032025,03032025,AGENTE,ANUAL,11026,100,65000,NO,15,25,2000000,TF,GF,CAE,CEC,NO,CEDA,DP,NO,NO,AMCD,AMCD,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,PRUGASTIT19730212M,PRUGASNOT19730212H,,,,,,,,,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
662,2,65179.70763753047,emision,GMM,0,CG-111-X,Ambos,ANU,UNI,PLENO NOVO,PESO,03032025,03032025,AGENTE,SEMESTRAL,11026,100,77000,NO,20,0,2500000,TF,GF,CAE,CEC,NO,NO,DP,NO,NO,AMCD,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,PRUGASTIT19720212M,PRUGASNOT19720212H,,,,,,,,,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
663,10,200124.40249842443,emision,GMM,0,CG-111-X,NO,ANU,UNI,PLENO NOVO,PESO,03032025,03032025,AGENTE,MENSUAL,11026,100,96000,NO,25,50,3000000,TF,GF,CAE,CEC,NO,CEDA,DP,NO,NO,AMCD,AMCD,NO,AMCD,AMCD,AMCD,NO,NO,AMCD,AMCD,NO,CETTE,NO,NO,NO,NO,NO,NO,CETTE,NO,NO,NO,PRUGASTIT19710212M,PRUGASNOT19710212H,PRUGASNOT19850212H,PRUGASNOT19930212M,PRUGASNOT19980212H,PRUGASNOT20000212M,PRUGASNOT20000212M,PRUGASNOT20040212M,PRUGASNOT20080212M,PRUGASNOT20120212M,,NO,NO,NO,SI,NO,SI,SI,NO,NO,NO,NO,
664,2,99150.28353733671,emision,GMM,0,CG-111-X,NO,ANU,UNI,PLENO NOVO,PESO,03032025,03032025,AGENTE,TRIMESTRAL,11026,100,109000,NO,10,0,4000000,TF,GF,NO,CEC,NO,NO,NO,NO,NO,AMCD,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,CETTE,CETTE,NO,NO,NO,NO,NO,NO,NO,NO,NO,PRUGASTIT19700212M,PRUGASNOT19700212H,,,,,,,,,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
665,2,779706.58138396,emision,GMM,0,CG-111-X,NO,ANU,UNI,PLENO NOVO,PESO,03032025,03032025,AGENTE,MENSUAL,11026,100,25000,NO,10,50,1000000,TF,GF,CAE,CEC,NO,CEDA,NO,NO,NO,AMCD,AMCD,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,PRUGASTIT19590212M,PRUGASNOT19590212H,,,,,,,,,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
666,2,750741.0355281336,emision,GMM,0,CG-111-X,NO,ANU,UNI,PLENO NOVO,PESO,03032025,03032025,AGENTE,TRIMESTRAL,11026,100,29000,NO,15,50,1500000,TF,GF,CAE,CEC,NO,NO,NO,NO,NO,AMCD,AMCD,NO,NO,NO,NO,NO,NO,NO,NO,NO,CETTE,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,PRUGASTIT19580212M,PRUGASNOT19580212H,,,,,,,,,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
667,2,545091.5209333305,emision,GMM,0,CG-111-X,NO,ANU,UNI,PLENO NOVO,PESO,03032025,03032025,AGENTE,ANUAL,11026,100,35000,NO,20,0,2000000,TF,GF,CAE,CEC,NO,CEDA,DP,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,CETTE,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,PRUGASTIT19570212M,PRUGASNOT19570212H,,,,,,,,,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
668,2,479606.8484904005,emision,GMM,0,CG-111-X,NO,ANU,UNI,PLENO NOVO,PESO,03032025,03032025,AGENTE,SEMESTRAL,11026,100,41000,NO,25,25,2500000,TF,GF,CAE,CEC,NO,NO,DP,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,CETTE,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,PRUGASTIT19560212M,PRUGASNOT19560212H,,,,,,,,,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
669,2,206529.05312265505,emision,GMM,0,CG-111-X,NO,ANU,UNI,PLENO NOVO,PESO,03032025,03032025,AGENTE,MENSUAL,11026,100,47000,NO,10,25,3000000,TF,GF,CAE,CEC,NO,CEDA,NO,NO,NO,AMCD,AMCD,NO,NO,NO,NO,NO,NO,NO,NO,NO,CETTE,CETTE,NO,NO,NO,NO,NO,NO,NO,NO,NO,PRUGASTIT19600212M,PRUGASNOT19830212H,,,,,,,,,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
670,2,190021.03248407817,emision,GMM,0,CG-111-X,NO,ANU,UNI,PLENO NOVO,PESO,03032025,03032025,AGENTE,TRIMESTRAL,11026,100,53000,NO,10,0,4000000,TF,GF,CAE,CEC,NO,NO,NO,NO,NO,AMCD,AMCD,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,PRUGASTIT19810212M,PRUGASNOT19590212H,,,,,,,,,,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
671,9,180302.16980317468,emision,GMM,0,CG-111-X,NO,ANU,UNI,PRACTICO TOTAL,PESO,03032025,03032025,AGENTE,MENSUAL,11026,100,25000,NO,10,0,500000,TF,GF,CAE,CEC,NO,NO,DP,NO,NO,AMCD,AMCD,NO,NO,NO,NO,NO,NO,NO,NO,NO,CETTE,NO,NO,NO,NO,NO,NO,NO,CETTE,NO,NO,PRUGASTIT19990212M,PRUGASNOT19990212H,PRUGASNOT20050212H,PRUGASNOT20090212H,PRUGASNOT20130212H,PRUGASNOT20140212M,PRUGASNOT20150212H,PRUGASNOT20180212M,PRUGASNOT20190212H,,,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
672,2,74645.07995904243,emision,GMM,0,CG-111-X,Titular,ANU,UNI,PRACTICO TOTAL,PESO,03032025,03032025,AGENTE,TRIMESTRAL,11026,100,29000,NO,10,50,1000000,TF,GF,NO,NO,NO,NO,NO,NO,NO,AMCD,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,CETTE,CETTE,NO,NO,NO,NO,NO,NO,NO,NO,NO,PRUGASTIT19980212M,PRUGASNOT19980212H,,,,,,,,,,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
673,2,63007.13544398772,emision,GMM,0,CG-111-X,NO,ANU,UNI,PRACTICO TOTAL,PESO,03032025,03032025,AGENTE,ANUAL,11026,100,35000,NO,10,25,1500000,TF,GF,NO,NO,NO,NO,DP,NO,NO,AMCD,AMCD,NO,NO,NO,NO,NO,NO,NO,NO,NO,CETTE,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,PRUGASTIT19970212M,PRUGASNOT19970212H,,,,,,,,,,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
674,2,48370.58039747666,emision,GMM,0,CG-111-X,NO,ANU,UNI,PRACTICO TOTAL,PESO,03032025,03032025,AGENTE,SEMESTRAL,11026,100,41000,NO,15,0,2000000,TF,GF,NO,NO,NO,NO,NO,NO,NO,AMCD,AMCD,NO,NO,NO,NO,NO,NO,NO,NO,NO,CETTE,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,PRUGASTIT19960212M,PRUGASNOT19960212H,,,,,,,,,,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
675,2,45846.97629962186,emision,GMM,0,CG-111-X,NO,ANU,UNI,PRACTICO TOTAL,PESO,03032025,03032025,AGENTE,MENSUAL,11026,100,47000,NO,20,50,2500000,TF,GF,NO,NO,NO,NO,NO,NO,NO,AMCD,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,CETTE,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,PRUGASTIT19950212M,PRUGASNOT19950212H,,,,,,,,,,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
676,2,44783.92526537873,emision,GMM,0,CG-111-X,NO,ANU,UNI,PRACTICO TOTAL,PESO,03032025,03032025,AGENTE,TRIMESTRAL,11026,100,53000,NO,25,50,3000000,TF,GF,CAE,CEC,NO,NO,NO,NO,NO,AMCD,AMCD,NO,NO,NO,NO,NO,NO,NO,NO,NO,CETTE,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,PRUGASTIT19940212M,PRUGASNOT19940212H,,,,,,,,,,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
677,2,102527.47505385533,emision,GMM,0,CG-111-X,NO,ANU,UNI,PRACTICO TOTAL,PESO,03032025,03032025,AGENTE,ANUAL,11026,100,25000,NO,10,0,80000000,TF,GF,NO,NO,NO,NO,NO,NO,NO,AMCD,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,PRUGASTIT19930212M,PRUGASNOT19930212H,,,,,,,,,,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
678,2,85184.79113614184,emision,GMM,0,CG-111-X,NO,ANU,UNI,PRACTICO TOTAL,PESO,03032025,03032025,AGENTE,SEMESTRAL,11026,100,29000,NO,15,25,4000000,NO,NO,NO,NO,NO,NO,DP,NO,NO,AMCD,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,PRUGASTIT19920212M,PRUGASNOT19920212H,,,,,,,,,,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
679,2,65042.91628410887,emision,GMM,0,CG-111-X,NO,ANU,UNI,PRACTICO TOTAL,PESO,03032025,03032025,AGENTE,TRIMESTRAL,11026,100,35000,NO,15,0,90000000,TF,GF,NO,NO,NO,NO,DP,NO,NO,AMCD,AMCD,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,PRUGASTIT19900212M,PRUGASNOT19900212H,,,,,,,,,,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
680,2,118293.38347626102,emision,GMM,0,CG-111-X,Titular,ANU,UNI,PRACTICO TOTAL,PESO,03032025,03032025,AGENTE,SEMESTRAL,11026,100,25000,NO,15,0,3000000,TF,GF,CAE,NO,NO,NO,NO,NO,NO,AMCD,AMCD,NO,NO,NO,NO,NO,NO,NO,NO,NO,CETTE,CETTE,NO,NO,NO,NO,NO,NO,NO,NO,NO,PRUGASTIT19840212M,PRUGASNOT19840212H,,,,,,,,,,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
681,2,86166.22795491817,emision,GMM,0,CG-111-X,NO,ANU,UNI,PRACTICO TOTAL,PESO,03032025,03032025,AGENTE,MENSUAL,11026,100,35000,NO,20,50,50000000,TF,GF,NO,NO,NO,NO,DP,NO,NO,AMCD,AMCD,NO,NO,NO,NO,NO,NO,NO,NO,NO,CETTE,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,PRUGASTIT19830212M,PRUGASNOT19830212H,,,,,,,,,,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
